date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-04-29 23:20,50 ,0 ,23 ,37 ,20 ,39 ,23 ,36 ,20 ,38 ,19 ,43 ,7 ,51 ,19 ,34 ,22 ,46 ,19 ,39 ,7 ,756 ,94 ,3 ,34 ,6 
2016-04-29 23:30,60 ,0 ,23 ,37 ,20 ,39 ,23 ,36 ,20 ,38 ,19 ,43 ,7 ,51 ,19 ,34 ,22 ,46 ,19 ,39 ,7 ,756 ,94 ,3 ,32 ,6 
2016-04-29 23:40,40 ,0 ,23 ,37 ,20 ,39 ,23 ,36 ,20 ,38 ,19 ,43 ,7 ,51 ,19 ,34 ,22 ,47 ,19 ,39 ,7 ,756 ,94 ,2 ,29 ,6 
2016-04-29 23:50,60 ,0 ,23 ,37 ,20 ,39 ,23 ,36 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,756 ,95 ,2 ,26 ,6 
2016-04-30 0:00,50 ,0 ,23 ,37 ,20 ,39 ,23 ,36 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,756 ,95 ,2 ,23 ,6 
2016-04-30 0:10,50 ,0 ,23 ,37 ,20 ,39 ,23 ,37 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,756 ,95 ,2 ,23 ,6 
2016-04-30 0:20,40 ,0 ,23 ,37 ,20 ,39 ,23 ,37 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,756 ,95 ,2 ,24 ,6 
2016-04-30 0:30,60 ,0 ,23 ,37 ,20 ,39 ,23 ,37 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,757 ,96 ,2 ,24 ,6 
2016-04-30 0:40,50 ,0 ,23 ,37 ,20 ,39 ,23 ,37 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,757 ,96 ,2 ,24 ,6 
2016-04-30 0:50,60 ,0 ,22 ,37 ,20 ,39 ,23 ,37 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,757 ,96 ,2 ,25 ,6 
2016-04-30 1:00,50 ,0 ,22 ,37 ,20 ,39 ,23 ,37 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,757 ,96 ,2 ,25 ,6 
2016-04-30 1:10,50 ,0 ,22 ,37 ,20 ,39 ,23 ,37 ,20 ,38 ,19 ,43 ,7 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,757 ,96 ,2 ,28 ,6 
2016-04-30 1:20,40 ,0 ,22 ,37 ,20 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,757 ,96 ,2 ,30 ,6 
2016-04-30 1:30,50 ,0 ,22 ,37 ,20 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,7 ,757 ,96 ,2 ,33 ,6 
2016-04-30 1:40,40 ,0 ,22 ,37 ,20 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,6 ,757 ,95 ,2 ,35 ,6 
2016-04-30 1:50,30 ,0 ,22 ,37 ,20 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,47 ,19 ,40 ,6 ,757 ,95 ,2 ,38 ,6 
2016-04-30 2:00,40 ,0 ,22 ,37 ,20 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,47 ,19 ,41 ,6 ,757 ,95 ,2 ,40 ,6 
2016-04-30 2:10,30 ,0 ,22 ,37 ,20 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,47 ,19 ,41 ,6 ,757 ,95 ,2 ,37 ,6 
2016-04-30 2:20,40 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,47 ,19 ,41 ,6 ,757 ,95 ,2 ,34 ,6 
2016-04-30 2:30,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,6 ,757 ,96 ,2 ,32 ,5 
2016-04-30 2:40,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,6 ,757 ,96 ,2 ,29 ,5 
2016-04-30 2:50,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,6 ,757 ,96 ,2 ,26 ,5 
2016-04-30 3:00,40 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,6 ,757 ,96 ,2 ,23 ,5 
2016-04-30 3:10,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,6 ,757 ,96 ,2 ,24 ,5 
2016-04-30 3:20,40 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,6 ,757 ,96 ,2 ,25 ,5 
2016-04-30 3:30,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,6 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,5 ,757 ,97 ,2 ,26 ,5 
2016-04-30 3:40,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,20 ,38 ,19 ,43 ,5 ,52 ,19 ,34 ,22 ,46 ,19 ,41 ,5 ,757 ,97 ,2 ,27 ,5 
2016-04-30 3:50,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,22 ,46 ,19 ,41 ,5 ,757 ,97 ,2 ,28 ,5 
2016-04-30 4:00,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,52 ,19 ,34 ,22 ,45 ,19 ,41 ,5 ,757 ,97 ,2 ,29 ,5 
2016-04-30 4:10,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,52 ,19 ,34 ,22 ,45 ,19 ,41 ,5 ,757 ,97 ,2 ,31 ,5 
2016-04-30 4:20,40 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,52 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,2 ,33 ,5 
2016-04-30 4:30,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,2 ,35 ,4 
2016-04-30 4:40,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,52 ,19 ,34 ,22 ,45 ,19 ,41 ,5 ,757 ,96 ,1 ,36 ,4 
2016-04-30 4:50,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,95 ,1 ,38 ,4 
2016-04-30 5:00,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,95 ,1 ,40 ,4 
2016-04-30 5:10,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,95 ,1 ,40 ,4 
2016-04-30 5:20,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,95 ,1 ,40 ,4 
2016-04-30 5:30,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,1 ,40 ,4 
2016-04-30 5:40,60 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,1 ,40 ,4 
2016-04-30 5:50,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,1 ,40 ,4 
2016-04-30 6:00,50 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,53 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,1 ,40 ,4 
2016-04-30 6:10,40 ,0 ,22 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,54 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,1 ,40 ,4 
2016-04-30 6:20,20 ,0 ,22 ,37 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,54 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,96 ,1 ,40 ,4 
2016-04-30 6:30,30 ,0 ,21 ,37 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,5 ,54 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,757 ,97 ,1 ,40 ,4 
2016-04-30 6:40,40 ,0 ,21 ,37 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,6 ,54 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,758 ,97 ,1 ,40 ,4 
2016-04-30 6:50,60 ,0 ,21 ,37 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,6 ,55 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,758 ,97 ,1 ,40 ,4 
2016-04-30 7:00,50 ,0 ,21 ,37 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,6 ,55 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,758 ,97 ,1 ,40 ,4 
2016-04-30 7:10,50 ,0 ,21 ,37 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,6 ,55 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,758 ,97 ,1 ,40 ,4 
2016-04-30 7:20,60 ,0 ,21 ,37 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,7 ,55 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,758 ,96 ,1 ,40 ,4 
2016-04-30 7:30,80 ,0 ,21 ,37 ,19 ,40 ,23 ,37 ,19 ,38 ,19 ,43 ,7 ,55 ,19 ,34 ,21 ,45 ,19 ,42 ,5 ,758 ,96 ,1 ,40 ,4 
2016-04-30 7:40,80 ,0 ,21 ,38 ,19 ,41 ,23 ,37 ,19 ,38 ,19 ,43 ,7 ,55 ,19 ,34 ,21 ,45 ,19 ,41 ,5 ,758 ,96 ,1 ,40 ,5 
2016-04-30 7:50,50 ,0 ,21 ,38 ,19 ,41 ,23 ,36 ,19 ,39 ,19 ,43 ,8 ,55 ,19 ,34 ,21 ,44 ,19 ,41 ,5 ,758 ,95 ,1 ,40 ,5 
2016-04-30 8:00,70 ,0 ,21 ,38 ,19 ,40 ,23 ,37 ,19 ,39 ,19 ,43 ,8 ,55 ,19 ,34 ,21 ,44 ,19 ,41 ,5 ,758 ,95 ,1 ,40 ,5 
2016-04-30 8:10,300 ,0 ,21 ,38 ,19 ,40 ,23 ,37 ,19 ,39 ,19 ,42 ,8 ,54 ,19 ,34 ,21 ,44 ,19 ,41 ,6 ,758 ,94 ,1 ,40 ,5 
2016-04-30 8:20,370 ,0 ,21 ,38 ,19 ,40 ,23 ,37 ,19 ,39 ,19 ,42 ,8 ,53 ,19 ,34 ,21 ,44 ,19 ,41 ,6 ,758 ,93 ,1 ,40 ,5 
2016-04-30 8:30,590 ,0 ,21 ,38 ,19 ,40 ,23 ,37 ,19 ,39 ,19 ,43 ,9 ,51 ,19 ,34 ,21 ,44 ,19 ,41 ,6 ,758 ,92 ,1 ,40 ,5 
2016-04-30 8:40,320 ,0 ,21 ,38 ,19 ,40 ,23 ,37 ,19 ,39 ,19 ,43 ,9 ,48 ,19 ,34 ,21 ,44 ,19 ,40 ,6 ,758 ,90 ,1 ,40 ,4 
2016-04-30 8:50,310 ,10 ,21 ,38 ,20 ,40 ,23 ,37 ,19 ,39 ,19 ,43 ,10 ,42 ,19 ,34 ,21 ,44 ,19 ,40 ,6 ,758 ,89 ,1 ,40 ,4 
2016-04-30 9:00,260 ,0 ,21 ,38 ,20 ,39 ,23 ,37 ,20 ,40 ,19 ,43 ,11 ,41 ,19 ,34 ,21 ,44 ,19 ,40 ,6 ,759 ,88 ,1 ,40 ,4 
2016-04-30 9:10,190 ,0 ,21 ,38 ,20 ,39 ,23 ,37 ,20 ,40 ,19 ,43 ,11 ,33 ,19 ,34 ,21 ,44 ,19 ,41 ,6 ,759 ,87 ,1 ,40 ,4 
2016-04-30 9:20,150 ,0 ,21 ,38 ,20 ,39 ,23 ,37 ,20 ,39 ,19 ,43 ,11 ,29 ,19 ,34 ,21 ,44 ,19 ,41 ,7 ,759 ,86 ,1 ,40 ,4 
2016-04-30 9:30,130 ,0 ,21 ,38 ,20 ,39 ,23 ,37 ,20 ,39 ,19 ,43 ,11 ,29 ,19 ,34 ,21 ,44 ,19 ,41 ,7 ,759 ,86 ,1 ,40 ,4 
2016-04-30 9:40,290 ,0 ,21 ,38 ,20 ,39 ,23 ,37 ,20 ,39 ,19 ,43 ,11 ,27 ,19 ,34 ,21 ,43 ,19 ,41 ,7 ,759 ,85 ,1 ,40 ,4 
2016-04-30 9:50,490 ,0 ,21 ,38 ,20 ,39 ,23 ,37 ,20 ,39 ,19 ,43 ,12 ,24 ,19 ,34 ,21 ,43 ,19 ,41 ,7 ,759 ,84 ,1 ,40 ,4 
2016-04-30 10:00,840 ,0 ,21 ,38 ,20 ,38 ,23 ,37 ,20 ,39 ,19 ,43 ,12 ,21 ,19 ,34 ,21 ,43 ,20 ,42 ,7 ,759 ,83 ,1 ,40 ,4 
2016-04-30 10:10,700 ,0 ,21 ,38 ,20 ,38 ,23 ,37 ,20 ,39 ,19 ,43 ,12 ,18 ,19 ,34 ,22 ,43 ,19 ,41 ,7 ,759 ,82 ,1 ,40 ,4 
2016-04-30 10:20,430 ,10 ,21 ,38 ,20 ,38 ,23 ,38 ,20 ,39 ,19 ,43 ,12 ,17 ,19 ,34 ,22 ,42 ,19 ,41 ,7 ,759 ,81 ,1 ,40 ,4 
2016-04-30 10:30,300 ,0 ,21 ,38 ,20 ,38 ,23 ,39 ,20 ,39 ,19 ,43 ,11 ,16 ,19 ,34 ,22 ,42 ,19 ,41 ,8 ,759 ,81 ,1 ,40 ,4 
2016-04-30 10:40,310 ,0 ,21 ,38 ,20 ,38 ,24 ,40 ,20 ,39 ,19 ,43 ,11 ,18 ,19 ,34 ,22 ,41 ,19 ,41 ,8 ,759 ,80 ,1 ,40 ,4 
2016-04-30 10:50,290 ,0 ,21 ,38 ,20 ,38 ,24 ,40 ,20 ,39 ,19 ,43 ,12 ,18 ,19 ,34 ,22 ,41 ,19 ,41 ,8 ,759 ,79 ,1 ,40 ,4 
2016-04-30 11:00,300 ,0 ,21 ,38 ,20 ,38 ,24 ,41 ,20 ,39 ,19 ,43 ,13 ,16 ,19 ,34 ,22 ,41 ,20 ,41 ,8 ,759 ,78 ,1 ,40 ,4 
2016-04-30 11:10,240 ,0 ,21 ,38 ,20 ,38 ,24 ,41 ,20 ,39 ,19 ,43 ,13 ,15 ,19 ,34 ,22 ,40 ,20 ,41 ,8 ,759 ,77 ,1 ,38 ,4 
2016-04-30 11:20,160 ,0 ,21 ,38 ,20 ,38 ,25 ,41 ,20 ,39 ,19 ,42 ,13 ,14 ,19 ,34 ,22 ,40 ,20 ,41 ,8 ,759 ,77 ,1 ,36 ,4 
2016-04-30 11:30,90 ,0 ,22 ,38 ,20 ,38 ,25 ,40 ,20 ,39 ,19 ,42 ,13 ,13 ,19 ,34 ,22 ,40 ,19 ,40 ,8 ,759 ,76 ,1 ,34 ,4 
2016-04-30 11:40,70 ,10 ,22 ,38 ,20 ,38 ,25 ,40 ,20 ,39 ,19 ,42 ,13 ,11 ,19 ,33 ,22 ,40 ,19 ,40 ,8 ,759 ,75 ,1 ,31 ,4 
2016-04-30 11:50,80 ,0 ,22 ,37 ,20 ,37 ,25 ,39 ,20 ,38 ,19 ,42 ,13 ,8 ,19 ,33 ,22 ,39 ,19 ,40 ,9 ,759 ,75 ,1 ,29 ,4 
2016-04-30 12:00,80 ,0 ,22 ,37 ,21 ,37 ,25 ,38 ,20 ,38 ,19 ,42 ,13 ,4 ,19 ,33 ,22 ,39 ,19 ,40 ,9 ,759 ,74 ,1 ,27 ,4 
2016-04-30 12:10,80 ,0 ,22 ,37 ,20 ,37 ,24 ,38 ,20 ,38 ,19 ,43 ,13 ,2 ,19 ,33 ,22 ,39 ,19 ,40 ,9 ,759 ,73 ,1 ,29 ,4 
2016-04-30 12:20,570 ,0 ,22 ,37 ,20 ,37 ,24 ,38 ,20 ,38 ,21 ,80 ,13 ,3 ,19 ,33 ,22 ,38 ,20 ,40 ,9 ,759 ,72 ,1 ,31 ,4 
2016-04-30 12:30,610 ,0 ,22 ,38 ,21 ,37 ,24 ,38 ,20 ,38 ,22 ,83 ,13 ,2 ,19 ,33 ,22 ,39 ,19 ,40 ,9 ,759 ,71 ,1 ,34 ,4 
2016-04-30 12:40,330 ,0 ,22 ,38 ,21 ,37 ,25 ,38 ,20 ,38 ,21 ,85 ,13 ,1 ,19 ,32 ,22 ,40 ,19 ,40 ,9 ,759 ,70 ,1 ,36 ,4 
2016-04-30 12:50,350 ,0 ,22 ,38 ,21 ,37 ,25 ,39 ,20 ,37 ,21 ,85 ,13 ,1 ,19 ,32 ,22 ,40 ,19 ,39 ,9 ,759 ,69 ,1 ,38 ,4 
2016-04-30 13:00,260 ,0 ,22 ,38 ,21 ,37 ,25 ,39 ,20 ,37 ,20 ,84 ,13 ,1 ,19 ,32 ,22 ,40 ,19 ,39 ,10 ,759 ,68 ,1 ,40 ,4 
2016-04-30 13:10,270 ,10 ,22 ,37 ,21 ,37 ,25 ,39 ,20 ,37 ,20 ,83 ,13 ,1 ,19 ,32 ,22 ,40 ,19 ,39 ,10 ,759 ,67 ,1 ,37 ,4 
2016-04-30 13:20,210 ,0 ,22 ,37 ,21 ,36 ,25 ,39 ,20 ,38 ,20 ,82 ,13 ,1 ,19 ,32 ,22 ,40 ,19 ,39 ,10 ,759 ,66 ,2 ,34 ,4 
2016-04-30 13:30,100 ,0 ,22 ,37 ,21 ,36 ,26 ,39 ,20 ,38 ,20 ,80 ,13 ,1 ,19 ,31 ,22 ,40 ,19 ,39 ,10 ,759 ,66 ,2 ,31 ,4 
2016-04-30 13:40,100 ,0 ,22 ,37 ,21 ,36 ,26 ,39 ,20 ,38 ,20 ,77 ,13 ,1 ,19 ,31 ,22 ,39 ,19 ,39 ,10 ,759 ,65 ,2 ,28 ,4 
2016-04-30 13:50,90 ,0 ,22 ,36 ,21 ,36 ,26 ,38 ,20 ,38 ,20 ,74 ,13 ,1 ,19 ,31 ,22 ,39 ,19 ,39 ,10 ,759 ,64 ,3 ,25 ,4 
2016-04-30 14:00,100 ,0 ,22 ,36 ,21 ,36 ,25 ,38 ,20 ,38 ,20 ,71 ,13 ,1 ,19 ,31 ,22 ,39 ,19 ,39 ,11 ,759 ,63 ,3 ,22 ,4 
2016-04-30 14:10,110 ,0 ,22 ,36 ,21 ,35 ,25 ,37 ,20 ,38 ,20 ,68 ,13 ,1 ,19 ,31 ,23 ,39 ,19 ,39 ,11 ,759 ,62 ,3 ,25 ,4 
2016-04-30 14:20,100 ,0 ,22 ,36 ,21 ,35 ,25 ,37 ,20 ,38 ,20 ,66 ,13 ,1 ,20 ,31 ,23 ,39 ,19 ,38 ,11 ,759 ,62 ,4 ,28 ,3 
2016-04-30 14:30,80 ,0 ,22 ,36 ,21 ,35 ,25 ,37 ,20 ,38 ,20 ,65 ,13 ,1 ,20 ,31 ,23 ,38 ,19 ,38 ,11 ,760 ,61 ,4 ,31 ,3 
2016-04-30 14:40,90 ,10 ,22 ,36 ,21 ,35 ,25 ,36 ,20 ,37 ,20 ,62 ,13 ,1 ,20 ,31 ,23 ,38 ,20 ,38 ,11 ,760 ,60 ,4 ,34 ,3 
2016-04-30 14:50,90 ,0 ,22 ,35 ,21 ,35 ,25 ,36 ,20 ,37 ,20 ,60 ,13 ,1 ,20 ,30 ,23 ,38 ,20 ,39 ,11 ,760 ,60 ,5 ,37 ,3 
2016-04-30 15:00,80 ,0 ,22 ,35 ,21 ,35 ,25 ,36 ,20 ,37 ,20 ,58 ,13 ,1 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,59 ,5 ,40 ,3 
2016-04-30 15:10,90 ,0 ,22 ,36 ,21 ,34 ,24 ,35 ,20 ,37 ,20 ,57 ,13 ,1 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,60 ,5 ,40 ,3 
2016-04-30 15:20,90 ,0 ,22 ,35 ,21 ,34 ,24 ,35 ,20 ,37 ,20 ,56 ,13 ,1 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,60 ,5 ,40 ,3 
2016-04-30 15:30,250 ,0 ,22 ,35 ,21 ,34 ,24 ,35 ,20 ,37 ,20 ,54 ,13 ,1 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,61 ,6 ,40 ,3 
2016-04-30 15:40,390 ,0 ,22 ,35 ,21 ,34 ,24 ,34 ,20 ,37 ,20 ,53 ,13 ,1 ,20 ,30 ,23 ,38 ,20 ,38 ,11 ,760 ,61 ,6 ,40 ,3 
2016-04-30 15:50,190 ,10 ,22 ,35 ,21 ,35 ,24 ,34 ,20 ,37 ,20 ,52 ,13 ,1 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,62 ,6 ,40 ,3 
2016-04-30 16:00,100 ,0 ,22 ,36 ,21 ,35 ,24 ,34 ,20 ,37 ,20 ,52 ,13 ,1 ,20 ,30 ,23 ,38 ,20 ,38 ,11 ,760 ,62 ,6 ,40 ,4 
2016-04-30 16:10,280 ,0 ,22 ,36 ,21 ,36 ,24 ,34 ,20 ,37 ,20 ,51 ,12 ,2 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,62 ,6 ,40 ,4 
2016-04-30 16:20,560 ,0 ,22 ,37 ,21 ,36 ,24 ,34 ,20 ,38 ,20 ,51 ,12 ,3 ,20 ,30 ,23 ,38 ,20 ,38 ,11 ,760 ,63 ,6 ,40 ,4 
2016-04-30 16:30,600 ,0 ,22 ,39 ,21 ,37 ,24 ,35 ,20 ,38 ,20 ,50 ,12 ,3 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,63 ,6 ,40 ,4 
2016-04-30 16:40,290 ,10 ,22 ,43 ,21 ,39 ,24 ,35 ,20 ,38 ,20 ,50 ,12 ,4 ,20 ,30 ,23 ,38 ,20 ,38 ,11 ,760 ,63 ,6 ,40 ,4 
2016-04-30 16:50,90 ,0 ,22 ,45 ,21 ,42 ,24 ,35 ,20 ,38 ,20 ,50 ,12 ,5 ,20 ,30 ,23 ,38 ,19 ,38 ,11 ,760 ,64 ,6 ,40 ,4 
2016-04-30 17:00,370 ,0 ,22 ,43 ,21 ,42 ,24 ,36 ,20 ,38 ,20 ,51 ,12 ,5 ,20 ,31 ,23 ,38 ,19 ,38 ,11 ,760 ,64 ,6 ,40 ,4 
2016-04-30 17:10,670 ,0 ,22 ,43 ,21 ,42 ,24 ,36 ,20 ,40 ,20 ,51 ,12 ,5 ,20 ,31 ,23 ,38 ,19 ,38 ,10 ,760 ,65 ,6 ,40 ,4 
2016-04-30 17:20,230 ,0 ,22 ,42 ,21 ,42 ,24 ,37 ,20 ,40 ,20 ,51 ,12 ,3 ,20 ,31 ,23 ,38 ,19 ,38 ,10 ,760 ,65 ,6 ,40 ,4 
2016-04-30 17:30,160 ,0 ,22 ,41 ,21 ,41 ,24 ,38 ,20 ,40 ,20 ,51 ,12 ,3 ,20 ,31 ,23 ,38 ,20 ,38 ,10 ,760 ,66 ,6 ,40 ,4 
2016-04-30 17:40,90 ,0 ,22 ,41 ,21 ,41 ,24 ,38 ,20 ,39 ,20 ,51 ,11 ,2 ,20 ,31 ,23 ,38 ,20 ,38 ,10 ,760 ,66 ,6 ,40 ,4 
2016-04-30 17:50,70 ,0 ,22 ,41 ,21 ,41 ,24 ,38 ,20 ,39 ,20 ,51 ,11 ,3 ,20 ,31 ,23 ,38 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 18:00,70 ,10 ,22 ,41 ,21 ,41 ,24 ,38 ,20 ,39 ,20 ,51 ,11 ,3 ,20 ,31 ,23 ,38 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 18:10,70 ,0 ,22 ,40 ,21 ,40 ,24 ,37 ,20 ,38 ,20 ,51 ,11 ,3 ,20 ,31 ,23 ,38 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 18:20,70 ,0 ,22 ,40 ,21 ,40 ,24 ,37 ,20 ,38 ,20 ,51 ,11 ,2 ,20 ,31 ,23 ,38 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 18:30,70 ,0 ,22 ,40 ,21 ,40 ,24 ,37 ,20 ,38 ,20 ,51 ,11 ,3 ,20 ,31 ,23 ,37 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 18:40,70 ,0 ,22 ,40 ,20 ,40 ,24 ,37 ,20 ,38 ,20 ,51 ,11 ,3 ,20 ,31 ,23 ,37 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 18:50,70 ,0 ,22 ,40 ,20 ,40 ,24 ,37 ,20 ,38 ,20 ,51 ,11 ,4 ,20 ,31 ,23 ,37 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 19:00,70 ,0 ,22 ,40 ,20 ,40 ,24 ,37 ,20 ,37 ,20 ,50 ,11 ,5 ,20 ,31 ,23 ,37 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 19:10,80 ,0 ,22 ,40 ,20 ,40 ,24 ,37 ,20 ,37 ,20 ,50 ,10 ,7 ,20 ,31 ,23 ,37 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
2016-04-30 19:20,60 ,0 ,22 ,40 ,20 ,40 ,24 ,37 ,20 ,37 ,20 ,50 ,10 ,7 ,20 ,31 ,23 ,37 ,19 ,38 ,10 ,761 ,67 ,6 ,40 ,4 
